,수업년도,수업학기,수업번호,학년,신청순서비,신청순서비_순위,도달시간,도달시간_순위,기준시간내신청,기준시간내신청_순위,희망비,희망비_순위
808,2021,20,11630,2,0.05714285714285714,5444,정정이후,5753,0,2981,0.5571428571428572,5545
809,2021,20,11632,2,0.1,5066,1분 48.611초,3339,0,2981,1.1428571428571428,3208
810,2021,20,11638,2,0.02857142857142857,5836,1분 20.647초,2902,0,2981,1.0571428571428572,3595
811,2021,20,11640,2,0.015384615384615385,6157,5일   17.880초,5664,0,2981,1.0769230769230769,3493
812,2021,20,11641,2,6.602941176470588,1396,59.838초,2282,2,2308,1.161764705882353,3132
813,2021,20,11643,2,13.317073170731707,537,35.161초,1324,3,1390,1.7317073170731707,1389
814,2021,20,11645,2,14.208333333333332,481,45.559초,1752,2,1267,1.75,1310
815,2021,20,11646,2,12.857142857142856,560,48.310초,1865,2,1458,1.5357142857142858,1860
816,2021,20,11660,2,0.06666666666666667,5354,1분 17.355초,2818,3,2046,1.1333333333333333,3240
817,2021,20,11663,2,0.07058823529411765,5349,3분 32.078초,3693,5,1650,1.411764705882353,2208
818,2021,20,11669,2,0.6266666666666667,3987,정정이후,5753,0,2981,0.5066666666666667,5690
819,2021,20,11672,2,2.12,2811,4시간 3분 24.704초,4404,0,2981,0.7466666666666667,4854
820,2021,20,11675,2,36.833333333333336,45,7.966초,277,0,2981,2.45,478
821,2021,20,11678,2,0.013333333333333334,6189,1분 16.456초,2789,4,1704,0.9466666666666667,4078
822,2021,20,11681,2,1.5,3210,3일  1분 32.575초,5390,0,2981,1.05,3628
823,2021,20,11726,2,0.03333333333333333,5744,1일 5시간 3분 36.046초,4932,0,2981,0.5,5693
824,2021,20,11727,2,1.0,3597,32.247초,1236,0,2981,0.9333333333333333,4108
825,2021,20,11729,2,3.275,2271,23시간 56분 6.169초,4522,2,1712,1.15,3154
826,2021,20,11731,2,0.03636363636363636,5727,1일   32.940초,4763,0,2981,0.7818181818181819,4726
827,2021,20,11732,2,0.793103448275862,3794,10.005초,349,0,2981,1.1896551724137931,3013
828,2021,20,11736,2,0.016666666666666666,6105,2일 8시간 43분 47.242초,5289,0,2981,0.5333333333333333,5609
829,2021,20,11739,2,1.7000000000000002,3054,3일 5시간  20.408초,5429,0,2981,0.9,4226
830,2021,20,11741,2,1.3375,3323,3일 5시간  24.389초,5433,1,2887,0.575,5470
831,2021,20,11743,2,0.02,6030,2일 5시간 53분 15.241초,5251,0,2981,0.36,5976
832,2021,20,11751,2,8.066666666666666,1144,42.522초,1632,0,2981,1.1333333333333333,3240
833,2021,20,11753,2,2.2,2760,1분 1.426초,2345,10,573,1.68,1479
834,2021,20,11755,2,3.0,2370,1일   37.997초,4780,0,2981,0.97,3982
835,2021,20,11757,2,1.4000000000000001,3274,54.462초,2111,2,2159,1.3333333333333333,2466
836,2021,20,11759,2,1.8166666666666667,2991,5분 48.839초,3829,0,2981,0.7166666666666667,4946
837,2021,20,11761,2,1.6833333333333333,3075,42.416초,1627,0,2981,1.4333333333333333,2163
838,2021,20,11765,2,20.98333333333333,253,24.258초,921,14,509,1.6666666666666667,1523
839,2021,20,11767,2,6.875,1344,11분 57.330초,4022,3,2081,1.375,2317
840,2021,20,11769,2,0.2,4632,1분 5.973초,2506,0,2981,1.68,1479
841,2021,20,11771,2,0.03333333333333333,5744,26.052초,984,0,2981,1.5333333333333334,1863
842,2021,20,11773,2,1.975,2888,44.454초,1709,2,1712,1.525,1905
843,2021,20,11775,2,0.56,4072,1시간 37분 53.641초,4341,1,2589,1.14,3223
844,2021,20,11781,2,8.542857142857143,1053,58.046초,2223,0,2981,1.0857142857142856,3447
845,2021,20,11788,2,3.1607142857142856,2303,1분 23.550초,2956,0,2981,1.0714285714285714,3521
846,2021,20,11789,2,0.8666666666666667,3712,3일   4.541초,5368,0,2981,1.1666666666666667,3081
847,2021,20,11790,2,12.421052631578947,594,50.825초,1956,2,1668,1.1578947368421053,3141
848,2021,20,11791,2,0.025,5888,1일   4.917초,4708,0,2981,0.675,5129
849,2021,20,11796,2,0.03333333333333333,5744,1분 5.263초,2483,1,2090,1.3333333333333333,2466
850,2021,20,11799,2,3.3333333333333335,2250,20.119초,740,11,198,1.4666666666666666,2078
851,2021,20,11803,2,0.12727272727272726,4960,1분 17.588초,2829,1,2718,0.7272727272727273,4918
852,2021,20,11809,2,0.24,4556,1분 16.821초,2796,0,2981,0.74,4866
853,2021,20,11810,2,7.644444444444444,1204,1분 4.575초,2462,0,2981,0.9555555555555556,4037
854,2021,20,11811,2,6.82,1357,1분 7.332초,2542,0,2981,1.02,3776
855,2021,20,11812,2,5.05,1725,59.924초,2284,1,2372,1.025,3738
856,2021,20,11814,2,0.023255813953488372,6008,54분 48.016초,4300,1,2558,0.7674418604651163,4780
857,2021,20,11816,2,5.833333333333334,1546,1분 0.801초,2317,0,2981,1.1,3379
858,2021,20,11824,2,0.509090909090909,4136,1분 15.568초,2773,1,2718,1.0545454545454545,3613
859,2021,20,11825,2,7.945454545454545,1165,49.750초,1919,2,2090,1.018181818181818,3783
860,2021,20,11826,2,0.7,3911,3일 5시간  16.301초,5423,0,2981,0.9,4226
861,2021,20,11827,2,13.133333333333335,546,38.754초,1477,2,1458,1.3,2570
862,2021,20,11828,2,6.884615384615384,1341,43.609초,1679,0,2981,1.2692307692307692,2700
863,2021,20,11829,2,2.1739130434782608,2778,29.011초,1110,8,690,1.8043478260869565,1222
864,2021,20,11832,2,6.192982456140351,1472,49.628초,1906,2,2090,1.1929824561403508,3006
865,2021,20,11834,2,0.025,5888,2일 5시간  57.869초,5174,0,2981,0.675,5129
866,2021,20,11846,2,1.7999999999999998,3009,1분 36.475초,3201,0,2981,0.78,4740
867,2021,20,11847,2,0.325,4391,1일   40.242초,4786,0,2981,0.875,4354
868,2021,20,11849,2,4.036363636363636,1997,1분 9.779초,2623,0,2981,1.0,3806
869,2021,20,11850,2,13.840000000000002,502,37.704초,1423,5,1095,1.2,2901
870,2021,20,11851,2,11.59090909090909,673,27.999초,1069,0,2981,1.6363636363636365,1613
871,2021,20,11852,2,1.9302325581395348,2926,1분 8.101초,2569,0,2981,1.1627906976744187,3129
872,2021,20,11855,2,0.01818181818181818,6081,1분 33.376초,3154,0,2981,0.8545454545454545,4426
873,2021,20,11858,2,0.05,5479,1분 10.721초,2655,0,2981,1.25,2736
874,2021,20,11859,2,1.2380952380952381,3414,52.942초,2038,1,2372,1.2619047619047619,2721
875,2021,20,11860,2,0.05,5479,1분 9.007초,2602,0,2981,1.15,3154
876,2021,20,11865,2,5.95,1524,56.022초,2160,0,2981,1.15,3154
877,2021,20,11866,2,7.375,1247,49.614초,1903,0,2981,1.5625,1769
878,2021,20,11874,2,3.3749999999999996,2235,12.146초,454,15,92,1.75,1310
879,2021,20,11875,2,15.214285714285714,431,46.548초,1791,3,1068,1.3928571428571428,2282
880,2021,20,11876,2,2.914285714285714,2408,1일   54.528초,4802,0,2981,0.8428571428571429,4502
881,2021,20,11877,2,0.15000000000000002,4825,7.988초,281,15,48,1.95,1018
882,2021,20,11879,2,3.56,2159,2분 7.988초,3458,0,2981,1.52,1925
883,2021,20,11883,2,0.045454545454545456,5641,48.192초,1852,1,1712,2.0,930
884,2021,20,11884,2,20.314285714285713,266,31.008초,1199,8,524,1.8285714285714285,1205
885,2021,20,11892,2,1.55,3167,2분 4.920초,3439,0,2981,1.2,2901
886,2021,20,11898,2,1.5185185185185182,3196,1분 43.548초,3298,0,2981,1.0740740740740742,3511
887,2021,20,11900,2,12.33333333333333,599,34.352초,1297,1,2090,1.5333333333333334,1863
888,2021,20,11901,2,9.95238095238095,863,43.313초,1662,2,1712,1.0,3806
889,2021,20,11905,2,5.75,1564,1분 29.623초,3089,0,2981,1.0625,3570
890,2021,20,11908,2,0.025,5888,2일 5시간  41.437초,5156,0,2981,0.55,5554
891,2021,20,11921,2,0.02857142857142857,5836,52.460초,2022,1,2317,1.8,1229
892,2021,20,11922,2,1.1600000000000001,3478,1분 23.136초,2950,0,2981,1.44,2141
893,2021,20,11923,2,0.09523809523809523,5186,15.745초,584,9,160,2.142857142857143,739
894,2021,20,11924,2,34.0,66,12.771초,470,7,111,1.3333333333333333,2466
895,2021,20,11925,2,0.016129032258064516,6155,1분 18.361초,2845,2,2159,1.1774193548387097,3038
896,2021,20,11926,2,7.114285714285714,1296,42.595초,1635,2,1668,1.2857142857142858,2636
897,2021,20,11927,2,0.03225806451612903,5823,29.705초,1151,3,1216,1.5483870967741935,1831
898,2021,20,11928,2,2.829787234042553,2445,1분 17.568초,2826,0,2981,1.0,3806
899,2021,20,11934,2,17.333333333333336,361,37.625초,1419,1,2090,1.2333333333333334,2817
900,2021,20,11935,2,0.05,5479,49.779초,1922,3,815,1.25,2736
901,2021,20,11939,2,0.30000000000000004,4412,1분 34.904초,3178,0,2981,0.6333333333333333,5290
902,2021,20,11940,2,7.228571428571428,1273,1분 2.418초,2384,0,2981,1.3714285714285714,2360
903,2021,20,11942,2,2.825,2448,1분 16.950초,2803,0,2981,1.0,3806
904,2021,20,11943,2,2.8285714285714283,2446,1분 24.142초,2968,0,2981,0.9714285714285714,3973
905,2021,20,11952,2,2.2333333333333334,2745,1분 17.672초,2837,0,2981,1.0666666666666667,3527
906,2021,20,11956,2,6.8500000000000005,1350,47.493초,1820,0,2981,1.275,2665
907,2021,20,11961,2,9.700000000000001,889,44.327초,1703,1,2372,1.125,3290
908,2021,20,11962,2,15.6,414,40.866초,1565,3,1068,1.6333333333333333,1618
909,2021,20,11964,2,0.03333333333333333,5744,25.597초,966,3,1068,1.6333333333333333,1618
910,2021,20,11970,2,0.02,6030,3분 0.055초,3631,0,2981,0.7,5028
911,2021,20,11972,2,0.03333333333333333,5744,1분 53.835초,3373,0,2981,1.4,2227
912,2021,20,11974,2,6.2333333333333325,1461,1분 0.130초,2297,0,2981,1.5666666666666667,1756
913,2021,20,11975,2,0.15,4863,27.050초,1033,6,815,1.525,1905
914,2021,20,11977,2,0.2,4632,1분 25.850초,3007,2,1458,1.2666666666666666,2703
915,2021,20,11978,2,29.200000000000003,118,22.974초,862,2,313,3.1,268
916,2021,20,11979,2,0.06666666666666667,5354,2시간 51분 23.754초,4376,12,595,1.3833333333333333,2290
917,2021,20,11980,2,4.333333333333333,1904,1일 23시간 59분 5.480초,5039,0,2981,1.2333333333333334,2817
918,2021,20,11981,2,2.6500000000000004,2522,3일 5시간 15분 0.740초,5489,0,2981,1.05,3628
919,2021,20,11982,2,5.533333333333334,1600,5분 0.835초,3798,0,2981,0.8,4623
920,2021,20,11983,2,2.066666666666667,2836,2분 49.904초,3606,0,2981,1.1333333333333333,3240
921,2021,20,11984,2,0.2,4632,1일 5시간 1분 12.290초,4925,0,2981,0.9,4226
922,2021,20,11985,2,1.3666666666666667,3301,3일 5시간  12.163초,5411,0,2981,1.0333333333333334,3702
923,2021,20,11986,2,10.700000000000001,757,29.571초,1138,1,929,2.1,791
924,2021,20,11988,2,0.05,5479,45.855초,1767,1,1712,1.2,2901
925,2021,20,11992,2,0.06666666666666667,5354,정정이후,5753,0,2981,0.8666666666666667,4378
926,2021,20,12010,2,7.114285714285715,1295,1분 31.229초,3124,1,2317,0.7142857142857143,4968
927,2021,20,12011,2,3.142857142857143,2316,4분 18.193초,3750,0,2981,0.6,5367
928,2021,20,12014,2,1.7500000000000002,3031,2분 11.304초,3479,0,2981,0.85,4441
929,2021,20,12015,2,5.266666666666668,1670,51.503초,1985,0,2981,1.1333333333333333,3240
930,2021,20,12017,2,1.8000000000000003,2995,2분 8.796초,3468,0,2981,0.8666666666666667,4378
931,2021,20,12018,2,0.657142857142857,3951,3시간 25분 36.125초,4396,0,2981,0.2,6158
932,2021,20,12019,2,0.9333333333333333,3655,정정이후,5753,0,2981,0.7333333333333333,4892
933,2021,20,12020,2,1.1777777777777776,3460,1분 47.862초,3329,0,2981,0.6444444444444445,5268
934,2021,20,12026,2,0.72,3879,정정이후,5753,0,2981,0.26,6109
935,2021,20,12027,2,1.2285714285714284,3420,3일 12시간 2분 37.697초,5535,0,2981,0.2857142857142857,6080
936,2021,20,12028,2,0.4,4250,4일 5시간 6분 35.280초,5605,0,2981,0.7333333333333333,4892
937,2021,20,12037,2,0.1,5066,2일 6시간 9분 34.618초,5259,0,2981,0.475,5780
938,2021,20,12038,2,0.08,5260,1분 25.022초,2978,5,1095,1.06,3577
939,2021,20,12040,2,2.6000000000000005,2541,1분 9.285초,2614,1,2372,1.025,3738
940,2021,20,12041,2,0.1,5066,2일   7.574초,5071,0,2981,1.0,3806
941,2021,20,12043,2,2.64,2527,1분 13.689초,2735,0,2981,0.88,4338
942,2021,20,12044,2,0.08695652173913043,5216,23시간 58분 40.375초,4559,0,2981,1.0434782608695652,3680
943,2021,20,12046,2,0.025,5888,1분 1.997초,2364,1,2372,1.35,2424
944,2021,20,12047,2,0.03333333333333333,5744,1분 9.898초,2628,0,2981,1.1666666666666667,3081
945,2021,20,12048,2,15.15,435,18.965초,696,0,2981,2.25,633
946,2021,20,12049,2,13.23333333333333,543,41.940초,1610,3,1068,1.6666666666666667,1523
947,2021,20,12050,2,0.08,5260,2일 5시간 3분 28.933초,5201,1,2589,0.64,5276
948,2021,20,12059,2,5.96,1520,1분 14.862초,2761,1,2589,1.22,2875
949,2021,20,12060,2,0.08888888888888889,5205,56.420초,2176,0,2981,1.3555555555555556,2418
950,2021,20,12062,2,0.1,5066,23.283초,880,7,220,2.4,503
951,2021,20,12064,2,1.8499999999999999,2976,1일 23시간 45분 25.044초,5012,0,2981,0.875,4354
952,2021,20,12065,2,0.1,5066,16.799초,618,0,2981,2.1,791
953,2021,20,12067,2,0.13333333333333333,4914,1분 31.843초,3136,2,1458,1.1333333333333333,3240
954,2021,20,12068,2,0.125,4964,1분 19.488초,2879,0,2981,0.925,4148
955,2021,20,12076,2,1.7833333333333334,3017,3일 5시간  30.351초,5441,0,2981,0.7166666666666667,4946
956,2021,20,12077,2,1.85,2969,1일 23시간 53분 31.617초,5021,0,2981,1.25,2736
957,2021,20,12079,2,30.874999999999996,104,13.720초,509,22,131,2.45,478
958,2021,20,12080,2,1.7142857142857142,3051,3분 19.938초,3660,0,2981,0.9571428571428572,4031
959,2021,20,12082,2,3.350000000000001,2246,1분 14.049초,3988,0,2981,1.125,3290
960,2021,20,12083,2,2.68,2507,23분 6.630초,4181,0,2981,1.36,2387
961,2021,20,12085,2,0.016666666666666666,6105,16.927초,631,24,190,1.7166666666666666,1414
962,2021,20,12086,2,0.016666666666666666,6105,43.041초,1647,5,1267,1.25,2736
963,2021,20,12088,2,0.02,6030,21.563초,796,20,179,2.12,765
964,2021,20,12089,2,0.02,6030,23시간 47분 33.085초,4499,2,1952,1.58,1724
965,2021,20,12098,2,2.3800000000000003,2659,3일 6시간 21분 22.302초,5515,0,2981,0.62,5343
966,2021,20,12099,2,7.300000000000001,1262,43.885초,1685,0,2981,1.7,1432
967,2021,20,12100,2,1.4666666666666666,3239,3일  1분 54.811초,5377,0,2981,0.8222222222222222,4589
968,2021,20,12101,2,19.5,291,33.487초,1269,4,885,1.9666666666666666,999
969,2021,20,12102,2,1.24,3413,1일   7.184초,4714,0,2981,0.92,4181
970,2021,20,12103,2,0.3,4440,정정이후,5753,0,2981,0.4,5909
971,2021,20,12104,2,3.666666666666667,2106,1분 11.599초,2682,0,2981,1.05,3628
972,2021,20,12105,2,0.04,5671,8시간 56분 23.231초,4446,0,2981,0.88,4338
973,2021,20,12109,2,0.02,6030,3일 2시간 33분 42.163초,5396,0,2981,0.54,5604
974,2021,20,12110,2,0.3,4440,1분 17.165초,2810,1,2589,1.68,1479
975,2021,20,12111,2,0.2,4632,6일 5시간  53.309초,5704,0,2981,0.9666666666666667,3989
976,2021,20,12112,2,0.06666666666666667,5354,2분 59.542초,3627,0,2981,0.7666666666666667,4783
977,2021,20,12115,2,1.6857142857142855,3073,1분 32.389초,3146,0,2981,0.7714285714285715,4770
978,2021,20,12117,2,0.34285714285714286,4363,54.054초,2093,1,2317,1.7428571428571429,1365
979,2021,20,12124,2,10.625,769,1분 16.309초,2785,3,1390,1.225,2843
980,2021,20,12130,2,11.628571428571428,668,47.767초,1840,0,2981,1.3142857142857143,2545
981,2021,20,12132,2,19.500000000000004,289,33.662초,1276,2,1458,2.033333333333333,907
982,2021,20,12135,2,0.03333333333333333,5744,55.540초,2137,2,1458,1.1,3379
983,2021,20,12137,2,0.03333333333333333,5744,58.519초,2243,1,2090,1.0666666666666667,3527
984,2021,20,12139,2,4.475000000000001,1859,3일   0.719초,5360,0,2981,0.8,4623
985,2021,20,12144,2,21.74,235,26.261초,996,10,573,1.96,1011
986,2021,20,12147,2,0.03333333333333333,5744,52.203초,2015,0,2981,1.0333333333333334,3702
987,2021,20,12148,2,3.1,2330,3일   2.765초,5365,0,2981,0.7,5028
988,2021,20,12149,2,1.1500000000000001,3485,4분 15.217초,3741,0,2981,0.7,5028
989,2021,20,12154,2,1.8285714285714285,2984,4분 17.628초,3748,0,2981,0.7428571428571429,4860
990,2021,20,12191,2,3.4444444444444446,2206,58.677초,2250,2,1928,0.9333333333333333,4108
991,2021,20,12192,2,16.0,396,36.551초,1373,3,1712,1.1166666666666667,3340
992,2021,20,12197,2,4.377777777777777,1894,1분 7.132초,2532,0,2981,1.0444444444444445,3673
993,2021,20,12198,2,3.4,2227,1분 10.571초,2639,0,2981,0.7428571428571429,4860
994,2021,20,12205,2,10.479999999999999,781,39.855초,1524,1,2589,1.4,2227
995,2021,20,12207,2,10.966666666666665,734,41.550초,1587,0,2981,1.1333333333333333,3240
996,2021,20,12214,2,18.7,317,28.455초,1090,4,1653,1.3571428571428572,2402
997,2021,20,12225,2,14.80769230769231,450,1분 26.785초,3024,0,2981,0.7115384615384616,4986
998,2021,20,12226,2,8.462962962962964,1069,1분 30.467초,3108,0,2981,0.6666666666666666,5147
999,2021,20,12227,2,25.9375,161,1분 6.100초,2510,3,645,0.875,4354
1000,2021,20,12229,2,4.12,1972,1분 35.741초,3187,0,2981,0.74,4866
1001,2021,20,12233,2,2.14,2800,1분 36.281초,3200,0,2981,0.74,4866
1002,2021,20,12235,2,1.04,3573,1분 40.251초,3250,0,2981,0.72,4932
1003,2021,20,12241,2,1.02,3592,1분 39.601초,3244,0,2981,0.74,4866
1004,2021,20,12242,2,1.12,3514,1분 43.963초,3302,0,2981,0.74,4866
1005,2021,20,12244,2,2.16,2786,1분 47.431초,3328,0,2981,0.72,4932
1006,2021,20,12262,2,1.5396825396825395,3183,22시간 8분 55.170초,4477,0,2981,1.746031746031746,1362
1007,2021,20,12265,2,14.355555555555556,472,29.692초,1148,0,2981,1.8888888888888888,1109
1008,2021,20,12274,2,25.890909090909087,162,15.730초,582,0,2981,2.2363636363636363,656
1009,2021,20,12280,2,0.06666666666666667,5354,1분 29.873초,3098,0,2981,1.0222222222222221,3770
1010,2021,20,12286,2,0.05,5479,43.470초,1671,0,2981,1.2666666666666666,2703
1011,2021,20,12289,2,5.3478260869565215,1653,54.523초,2117,2,1928,1.8043478260869565,1222
1012,2021,20,12292,2,36.55223880597015,48,6.765초,227,0,2981,1.9104477611940298,1075
1013,2021,20,12307,2,0.017543859649122806,6095,1분 12.338초,2700,3,1697,0.9649122807017544,4009
1014,2021,20,12354,2,0.6000000000000001,4012,13.233초,489,0,2981,1.15,3154
1015,2021,20,12355,2,1.7000000000000002,3054,1일   36.027초,4769,0,2981,1.0,3806
1016,2021,20,12420,2,1.6500000000000001,3097,1분 5.658초,2489,0,2981,1.2,2901
1017,2021,20,12421,2,0.15000000000000002,4825,1일   19.923초,4736,0,2981,1.1,3379
1018,2021,20,12422,2,0.4750000000000001,4175,1일   33.573초,4766,0,2981,0.975,3958
1019,2021,20,12424,2,3.25,2281,23시간 57분 43.212초,4532,1,2372,1.525,1905
1020,2021,20,12427,2,0.025,5888,33.663초,1279,0,2981,1.15,3154
1021,2021,20,12428,2,0.275,4477,1일   18.852초,4729,0,2981,1.175,3042
1022,2021,20,12430,2,1.4249999999999998,3262,23시간 59분 22.937초,4629,0,2981,1.75,1310
1023,2021,20,12431,2,1.7000000000000002,3054,23시간 48분 55.005초,4504,0,2981,1.2333333333333334,2817
1024,2021,20,12456,2,3.6999999999999997,2097,1일   1.721초,4693,0,2981,1.3333333333333333,2466
1025,2021,20,12457,2,3.3125,2260,2일   3.979초,5062,1,2210,0.78125,4734
1026,2021,20,12459,2,2.3200000000000003,2693,1일   2.960초,4702,1,1952,1.08,3472
1027,2021,20,12460,2,0.48,4166,3일 5시간 4분 8.381초,5476,0,2981,0.48,5761
1028,2021,20,12463,2,2.6,2544,1일  1분 7.891초,4809,1,2090,0.6333333333333333,5290
1029,2021,20,12464,2,0.13333333333333333,4914,1일 12시간 4분 51.212초,4994,0,2981,0.5666666666666667,5509
1030,2021,20,12473,2,0.030303030303030304,5828,정정이후,5753,5,788,0.5757575757575758,5467
1031,2021,20,12475,2,0.06060606060606061,5425,2일   15.036초,5076,16,141,0.8787878787878788,4351
1032,2021,20,12477,2,0.06060606060606061,5425,2일 5시간 1분 10.742초,5180,12,202,0.6666666666666666,5147
1033,2021,20,12519,2,0.05,5479,1일   4.409초,4705,0,2981,1.15,3154
1034,2021,20,12551,2,0.06,5427,1분 13.349초,2728,0,2981,1.12,3326
1035,2021,20,12552,2,0.016666666666666666,6105,1분 23.732초,2961,0,2981,1.0666666666666667,3527
1036,2021,20,12553,2,0.1,5066,1분 25.781초,2997,0,2981,0.9833333333333333,3935
1037,2021,20,12565,2,0.09090909090909091,5192,1시간 25분 35.979초,4328,1,2718,0.8727272727272727,4374
1038,2021,20,12572,2,0.08888888888888889,5205,7일 2시간 52분 43.873초,5739,0,2981,0.6222222222222222,5337
1039,2021,20,12574,2,0.02857142857142857,5836,1분 20.693초,2906,0,2981,0.9714285714285714,3973
1040,2021,20,12576,2,0.025,5888,1분 33.823초,3167,0,2981,1.025,3738
1041,2021,20,12585,2,11.875,630,1분 27.024초,3031,2,2317,0.9861111111111112,3930
1042,2021,20,12586,2,9.542857142857141,917,1분 8.922초,2600,0,2981,1.1428571428571428,3208
1043,2021,20,12587,2,4.8,1784,1분 26.521초,3021,0,2981,0.9714285714285714,3973
1044,2021,20,12590,2,0.1,5066,정정이후,5753,0,2981,0.75,4816
1045,2021,20,12592,2,2.56,2565,1분 24.010초,2967,0,2981,0.9,4226
1046,2021,20,12594,2,0.13333333333333333,4914,9분 46.780초,3975,0,2981,1.0666666666666667,3527
1047,2021,20,12595,2,2.685714285714286,2505,2시간 45분 18.511초,4367,0,2981,1.1142857142857143,3347
1048,2021,20,12597,2,0.5333333333333333,4093,54분 14.383초,4298,0,2981,0.8,4623
1049,2021,20,12723,2,0.02127659574468085,6024,1분 2.677초,2390,1,2589,1.3404255319148937,2460
1050,2021,20,12727,2,0.020833333333333332,6026,53.306초,2060,1,2589,1.3333333333333333,2466
1051,2021,20,12728,2,0.022222222222222223,6010,29.960초,1162,4,1248,1.6888888888888889,1464
1052,2021,20,12735,2,0.02,6030,9분 14.080초,3960,3,1546,1.18,3032
1053,2021,20,12736,2,0.03333333333333333,5744,40.434초,1545,1,2740,1.3333333333333333,2466
1054,2021,20,12743,2,0.6666666666666666,3940,1분 48.119초,3330,1,1546,1.7222222222222223,1404
1055,2021,20,12744,2,0.07142857142857142,5337,3.340초,79,10,32,2.7857142857142856,334
1056,2021,20,12749,2,11.799999999999999,640,53.043초,2042,0,2981,1.1142857142857143,3347
1057,2021,20,12750,2,41.75000000000001,24,5.782초,187,10,32,2.3333333333333335,552
1058,2021,20,12751,2,37.583333333333336,43,13.115초,484,7,111,2.1666666666666665,711
1059,2021,20,12752,2,11.749999999999998,647,1분 22.694초,2940,0,2981,1.25,2736
1060,2021,20,12753,2,41.66666666666667,25,4.253초,122,10,32,2.0,930
1061,2021,20,12766,2,0.08333333333333333,5242,9분 58.856초,3980,2,733,1.5,1958
1062,2021,20,12767,2,2.333333333333333,2686,8.963초,313,9,48,2.1666666666666665,711
1063,2021,20,12768,2,33.666666666666664,72,6.948초,236,7,29,2.3333333333333335,552
1064,2021,20,12769,2,36.666666666666664,47,10.930초,389,6,48,1.7777777777777777,1272
1065,2021,20,12770,2,31.11111111111111,101,20.897초,774,3,202,2.6666666666666665,366
1066,2021,20,12784,2,14.500000000000002,465,1분 1.831초,2356,2,1102,1.5,1958
1067,2021,20,12788,2,0.1,5066,2분 27.087초,3541,1,2372,1.1,3379
1068,2021,20,12789,2,0.025,5888,1분 10.895초,2662,1,2372,1.475,2062
1069,2021,20,12790,2,0.075,5306,22.005초,816,0,2981,2.05,878
1070,2021,20,12791,2,0.35000000000000003,4329,1분 52.003초,3359,3,1390,1.3,2570
1071,2021,20,12792,2,1.85,2969,2분 8.096초,3462,0,2981,1.25,2736
1072,2021,20,12793,2,14.350000000000001,473,42.784초,1641,1,2372,1.675,1501
1073,2021,20,12794,2,25.325,173,17.094초,639,14,220,2.0,930
1074,2021,20,12795,2,20.925,254,28.828초,1104,7,705,1.75,1310
1075,2021,20,12796,2,22.275,223,24.659초,934,12,270,1.625,1633
1076,2021,20,12797,2,4.425,1874,2분 43.706초,3588,0,2981,1.175,3042
1077,2021,20,12798,2,19.4,294,35.920초,1351,10,313,1.375,2317
1078,2021,20,12799,2,4.275000000000001,1927,50.514초,1942,0,2981,1.375,2317
1079,2021,20,12800,2,11.700000000000001,654,43.893초,1688,4,1102,1.45,2112
1080,2021,20,12808,2,0.025,5888,18.877초,689,0,2981,2.2,668
1081,2021,20,12825,2,0.03333333333333333,5744,29.544초,1136,9,815,1.6166666666666667,1653
1082,2021,20,12826,2,0.1,5066,6일 6시간 35분 46.655초,5732,1,2817,0.5571428571428572,5545
1083,2021,20,12828,2,0.017543859649122806,6095,12.101초,449,0,2981,1.6491228070175439,1599
1084,2021,20,12829,2,0.09090909090909091,5192,3분 28.430초,3678,1,2718,0.6181818181818182,5350
1085,2021,20,12831,2,0.03333333333333333,5744,1분 4.280초,2440,0,2981,1.0833333333333333,3454
1086,2021,20,12833,2,0.03333333333333333,5744,3시간 24분 42.151초,4392,0,2981,0.9,4226
1087,2021,20,12836,2,19.290322580645157,297,23.835초,894,0,2981,2.2903225806451615,610
1088,2021,20,12837,2,18.671641791044774,319,25.386초,959,13,641,2.1940298507462686,698
1089,2021,20,12838,2,2.549019607843137,2572,2일   1.651초,5055,1,2658,2.196078431372549,691
1090,2021,20,12839,2,16.71929824561403,380,37.044초,1402,12,554,2.0526315789473686,875
1091,2021,20,12840,2,23.680851063829785,193,21.775초,808,0,2981,2.1914893617021276,701
1092,2021,20,12841,2,8.8,1008,47.624초,1831,5,1454,1.3714285714285714,2360
1093,2021,20,12842,2,1.2428571428571429,3409,4분 13.990초,3735,0,2981,1.0,3806
1094,2021,20,12843,2,3.891304347826087,2040,1분 9.477초,2619,2,1928,1.2826086956521738,2655
1095,2021,20,12844,2,8.459999999999999,1070,49.717초,1915,2,1952,1.36,2387
1096,2021,20,12845,2,1.8909090909090907,2946,2일 5시간  38.899초,5150,0,2981,1.0363636363636364,3699
1097,2021,20,12846,2,5.487179487179487,1610,1분 0.595초,2309,1,2867,1.435897435897436,2160
1098,2021,20,12847,2,2.6428571428571432,2526,4분 7.218초,3726,0,2981,0.9,4226
1099,2021,20,12848,2,6.4375,1430,58.160초,2227,2,2372,1.375,2317
1100,2021,20,12849,2,2.9749999999999996,2387,37분 36.735초,4248,2,2372,1.075,3502
1101,2021,20,12890,2,43.409090909090914,20,5.195초,160,21,2,2.9545454545454546,293
1102,2021,20,12891,2,10.045454545454545,840,44.651초,1715,0,2981,2.3181818181818183,582
1103,2021,20,12892,2,5.954545454545454,1523,1분 37.806초,3228,0,2981,1.1818181818181819,3021
