,수업년도,수업학기,수업번호,학년,신청순서비,신청순서비_순위,도달시간,도달시간_순위,기준시간내신청,기준시간내신청_순위,희망비,희망비_순위
968,2022,10,12810,2,2.95,2502,1분 10.769초,2879,0,3176,0.8,4756
969,2022,10,12811,2,4.4750000000000005,1966,1분 3.394초,2650,1,2424,0.8,4756
970,2022,10,12812,2,6.666666666666667,1448,1분 0.499초,2548,0,3176,0.6428571428571429,5303
971,2022,10,12813,2,4.190476190476191,2064,정정이후,5726,4,1020,0.5714285714285714,5508
972,2022,10,12814,2,3.6500000000000004,2221,1분 50.507초,3596,0,3176,0.85,4615
973,2022,10,12815,2,3.3499999999999996,2345,1분 52.349초,3613,0,3176,0.85,4615
974,2022,10,12816,2,4.3,2014,1분 47.096초,3565,2,1630,1.025,3856
975,2022,10,12817,2,3.6000000000000005,2236,1분 56.229초,3660,1,2424,0.875,4496
976,2022,10,12835,2,41.75000000000001,27,2.240초,40,0,3176,3.0833333333333335,315
977,2022,10,12836,2,20.749999999999996,290,30.000초,1126,0,3176,2.1666666666666665,744
978,2022,10,12837,2,15.153846153846153,452,1분 3.269초,2644,1,1199,1.5384615384615385,1866
979,2022,10,12838,2,38.0,41,6.813초,207,1,1199,2.5,532
980,2022,10,12852,2,0.42857142857142855,4352,6.421초,197,0,3176,2.642857142857143,463
981,2022,10,12858,2,1.0,3667,9시간 5분 24.519초,4734,0,3176,1.1,3502
982,2022,10,12859,2,22.400000000000002,256,27.127초,1007,0,3176,1.7,1441
983,2022,10,12860,2,42.8,24,8.285초,276,0,3176,2.1,822
984,2022,10,12873,2,2.25,2817,5일 5시간  2.811초,5318,1,2424,1.45,2106
985,2022,10,12879,2,17.8,367,21.062초,756,0,3176,1.25,2844
986,2022,10,12880,2,7.454545454545453,1316,38.062초,1482,0,3176,1.1818181818181819,3169
987,2022,10,12881,2,21.307692307692307,278,22.303초,807,1,1199,1.6153846153846154,1614
988,2022,10,12893,2,0.78125,3916,7분 54.467초,4226,0,3176,0.9375,4250
989,2022,10,12894,2,2.275,2806,2분 50.867초,3894,0,3176,1.325,2567
990,2022,10,12895,2,14.690476190476188,475,26.578초,987,6,741,1.8333333333333333,1187
991,2022,10,12896,2,4.5,1959,1분 22.235초,3167,0,3176,2.05,886
992,2022,10,12897,2,38.29999999999999,40,10.851초,363,13,102,2.95,339
993,2022,10,12902,2,0.13513513513513514,4953,47.640초,1921,3,1199,1.4324324324324325,2178
994,2022,10,12903,2,2.6,2644,1분 17.821초,3030,1,2081,1.2,3070
995,2022,10,12904,2,1.4666666666666666,3308,53.155초,2250,1,2081,0.9333333333333333,4258
996,2022,10,12905,2,11.176470588235293,754,53.246초,2255,1,2225,1.2058823529411764,3067
997,2022,10,12906,2,0.027777777777777776,5768,2일 5시간 4분 22.662초,5015,0,3176,0.9166666666666666,4332
998,2022,10,12907,2,5.2444444444444445,1764,46.941초,1887,0,3176,1.511111111111111,1953
999,2022,10,12908,2,3.525,2266,1분 21.884초,3160,0,3176,0.925,4280
1000,2022,10,12911,2,0.02,5948,3분 23.138초,3951,0,3176,0.86,4586
1001,2022,10,12921,2,0.9833333333333334,3697,정정이후,5726,0,3176,0.7833333333333333,4855
1002,2022,10,12922,2,0.8545454545454545,3823,1일 5시간 6분 18.174초,4886,0,3176,1.2181818181818183,3041
1003,2022,10,12923,2,1.1818181818181817,3525,6일  29분 15.129초,5448,1,2897,1.0727272727272728,3647
1004,2022,10,12937,2,13.250000000000002,562,27.064초,1004,4,1020,1.6,1642
1005,2022,10,12938,2,25.67272727272727,196,11.017초,372,36,110,2.1272727272727274,800
1006,2022,10,12946,2,30.96666666666667,114,11.311초,381,26,24,2.0,933
1007,2022,10,12947,2,0.7916666666666666,3900,4일  2분 40.515초,5250,4,1199,0.6041666666666666,5395
1008,2022,10,13008,2,19.666666666666664,317,17.841초,634,13,345,1.4313725490196079,2182
1009,2022,10,13018,2,20.016666666666666,309,17.246초,612,22,229,1.4,2272
1010,2022,10,13019,2,3.711111111111111,2202,5분 12.219초,4098,0,3176,1.3555555555555556,2460
1011,2022,10,13020,2,6.933333333333334,1404,47.927초,1948,3,1403,1.3111111111111111,2613
1012,2022,10,13021,2,12.749999999999998,596,27.915초,1034,8,842,1.5166666666666666,1940
1013,2022,10,13022,2,5.28,1758,1분 46.611초,3556,0,3176,1.16,3265
1014,2022,10,13057,2,0.0625,5369,1분 2.669초,2601,1,1433,1.8125,1246
1015,2022,10,13065,2,0.07142857142857142,5291,2분 46.943초,3883,0,3176,1.4285714285714286,2187
1016,2022,10,13072,2,1.7000000000000002,3135,7분 8.702초,4202,0,3176,0.7333333333333333,5054
1017,2022,10,13074,2,4.6,1926,41.169초,1608,0,3176,1.1666666666666667,3232
1018,2022,10,13079,2,0.1111111111111111,5043,3분 37.221초,3979,1,2666,1.0888888888888888,3588
1019,2022,10,13080,2,0.075,5261,1분 20.992초,3122,0,3176,1.175,3200
1020,2022,10,13081,2,0.04,5630,11.923초,409,0,3176,1.8,1258
1021,2022,10,13082,2,0.08,5212,1분 9.747초,2845,0,3176,1.2,3070
1022,2022,10,13083,2,12.05,668,25.779초,950,0,3176,1.65,1519
1023,2022,10,13084,2,7.55,1290,39.394초,1537,1,1630,1.2,3070
1024,2022,10,13085,2,2.111111111111111,2896,1일   5.385초,4781,1,2666,0.9555555555555556,4166
1025,2022,10,13098,2,0.1111111111111111,5043,정정이후,5726,2,2893,1.1296296296296295,3373
1026,2022,10,13099,2,12.519999999999998,630,42.357초,1656,2,1928,1.14,3339
1027,2022,10,13100,2,11.095238095238095,765,39.729초,1554,2,1630,1.2142857142857142,3056
1028,2022,10,13101,2,7.709677419354839,1259,53.426초,2264,3,1630,1.1129032258064515,3485
1029,2022,10,13112,2,0.9333333333333333,3746,36.541초,1423,0,3176,1.3666666666666667,2422
1030,2022,10,13113,2,0.6500000000000001,4064,5일 5시간 15분 19.962초,5415,0,3176,0.7,5137
1031,2022,10,13114,2,1.325,3423,정정이후,5726,0,3176,0.55,5559
1032,2022,10,13115,2,6.176470588235294,1548,42.973초,1684,1,2225,1.1176470588235294,3450
1033,2022,10,13122,2,7.772727272727273,1247,35.749초,1377,2,1020,0.8636363636363636,4578
1034,2022,10,13127,2,11.325,737,38.396초,1507,3,1321,1.25,2844
1035,2022,10,13128,2,10.846153846153847,801,40.852초,1601,1,1928,1.2692307692307692,2802
1036,2022,10,13134,2,1.05,3637,2분 5.498초,3727,0,3176,0.925,4280
1037,2022,10,13135,2,0.0625,5369,1분 34.446초,3413,0,3176,1.1875,3139
1038,2022,10,13137,2,0.058823529411764705,5404,2분 36.571초,3857,0,3176,1.4705882352941178,2061
1039,2022,10,13156,2,4.549019607843137,1945,48.164초,1962,2,2030,1.2549019607843137,2841
1040,2022,10,13163,2,9.816666666666666,945,34.533초,1318,2,2163,1.5166666666666666,1940
1041,2022,10,13164,2,7.733333333333333,1255,36.153초,1393,3,1630,1.45,2106
1042,2022,10,13165,2,2.3636363636363638,2758,1일 5시간  48.278초,4869,0,3176,1.4727272727272727,2057
1043,2022,10,13166,2,5.981818181818182,1600,49.312초,2045,0,3176,1.5454545454545454,1854
1044,2022,10,13167,2,6.2666666666666675,1530,38.075초,1485,2,2163,1.4166666666666667,2232
1045,2022,10,13168,2,8.716666666666667,1100,33.507초,1265,3,1630,1.5333333333333334,1872
1046,2022,10,13169,2,1.3166666666666669,3429,정정이후,5726,0,3176,0.38333333333333336,5889
1047,2022,10,13170,2,3.416666666666666,2312,44분 53.624초,4553,1,2722,0.7291666666666666,5076
1048,2022,10,13171,2,18.672727272727276,346,23.592초,858,16,311,2.018181818181818,924
1049,2022,10,13172,2,7.6,1280,37.248초,1451,5,1199,1.3666666666666667,2422
1050,2022,10,13173,2,20.483333333333334,296,21.818초,790,12,591,1.3666666666666667,2422
1051,2022,10,13174,2,28.166666666666668,152,16.471초,584,27,188,1.5666666666666667,1779
1052,2022,10,13175,2,5.666666666666666,1658,4분 19.253초,4043,0,3176,1.2166666666666666,3047
1053,2022,10,13176,2,27.87272727272728,157,10.991초,367,44,56,1.8181818181818181,1239
1054,2022,10,13177,2,3.4545454545454546,2290,1일 9시간 37분 16.741초,4904,1,2897,0.6181818181818182,5375
1055,2022,10,13178,2,0.9090909090909091,3779,5분 58.487초,4148,0,3176,0.8545454545454545,4610
1056,2022,10,13179,2,1.0833333333333333,3613,55분 53.018초,4564,0,3176,1.4166666666666667,2232
1057,2022,10,13180,2,4.0,2102,39분 51.187초,4531,3,1630,1.3833333333333333,2367
1058,2022,10,13181,2,18.883333333333333,339,23.469초,852,13,556,1.6833333333333333,1485
1059,2022,10,13182,2,29.900000000000002,127,14.873초,525,32,151,1.9166666666666667,1066
1060,2022,10,13183,2,2.216666666666667,2837,1일 5시간  22.107초,4848,1,2934,0.8833333333333333,4470
1061,2022,10,13184,2,7.036363636363636,1378,1분 4.540초,2692,7,862,1.9090909090909092,1073
1062,2022,10,13185,2,35.29090909090909,67,4.365초,112,44,56,2.8,394
1063,2022,10,13186,2,27.833333333333332,158,13.630초,472,27,137,1.8333333333333333,1187
1064,2022,10,13187,2,2.618181818181818,2636,2분 54.565초,3904,0,3176,1.3272727272727274,2562
1065,2022,10,13188,2,1.1818181818181819,3524,2분 36.218초,4429,0,3176,1.290909090909091,2710
1066,2022,10,13189,2,0.4375,4340,1시간 44분 6.527초,4743,1,2722,0.5,5679
1067,2022,10,13209,2,10.525,843,31.288초,1179,0,3176,0.9,4380
1068,2022,10,13210,2,20.575,292,18.839초,668,1,2424,1.45,2106
1069,2022,10,13213,2,0.075,5261,5일 5시간 2분 36.664초,5394,0,3176,0.625,5345
1070,2022,10,13214,2,6.95,1401,35.176초,1343,2,1630,1.225,2970
1071,2022,10,13215,2,0.8500000000000001,3825,2일 5시간  22.537초,4972,1,2424,0.925,4280
1072,2022,10,13216,2,1.35,3401,1일 5시간 3분 36.431초,4883,2,1630,0.9,4380
1073,2022,10,13224,2,0.7777777777777777,3921,1분 5.153초,2720,1,2369,1.0277777777777777,3846
1074,2022,10,13225,2,2.083333333333333,2909,33.880초,1287,0,3176,1.3333333333333333,2521
1075,2022,10,13227,2,7.166666666666667,1359,47.142초,1902,1,1433,1.6111111111111112,1627
1076,2022,10,13228,2,28.27777777777778,150,8.294초,278,1,1433,1.8888888888888888,1110
1077,2022,10,13229,2,9.879999999999999,939,36.448초,1416,0,3176,1.28,2753
1078,2022,10,13230,2,9.576923076923077,980,38.344초,1504,1,1928,1.5384615384615385,1866
1079,2022,10,13240,2,2.525,2676,41.555초,1619,2,1630,1.35,2474
1080,2022,10,13241,2,0.9259259259259258,3763,52.732초,2230,0,3176,1.1851851851851851,3151
1081,2022,10,13242,2,5.695652173913044,1652,57.876초,2431,0,3176,1.0,3927
1082,2022,10,13243,2,21.782608695652172,268,14.427초,497,2,1199,1.2173913043478262,3044
1083,2022,10,13244,2,9.233333333333333,1030,39.848초,1562,1,2081,1.2333333333333334,2920
1084,2022,10,13255,2,0.025,5785,1분 34.006초,3395,0,3176,0.925,4280
1085,2022,10,13256,2,0.05,5451,정정이후,5726,0,3176,0.9,4380
1086,2022,10,13257,2,0.04,5630,정정이후,5726,0,3176,0.82,4724
1087,2022,10,13258,2,0.04,5630,정정이후,5726,0,3176,0.82,4724
1088,2022,10,13259,2,0.025,5785,정정이후,5726,2,1630,0.525,5622
1089,2022,10,13262,2,2.05,2932,19분 38.216초,4417,0,3176,0.55,5559
1090,2022,10,13263,2,0.8666666666666667,3814,정정이후,5726,0,3176,0.5333333333333333,5601
1091,2022,10,13264,2,4.5,1959,54.361초,2292,0,3176,1.125,3383
1092,2022,10,13265,2,11.500000000000002,717,25.295초,924,2,345,3.1,306
1093,2022,10,13266,2,8.5,1128,2분 42.827초,4435,2,1020,1.5,1963
1094,2022,10,13268,2,0.05,5451,35.542초,1368,1,1630,1.6,1642
1095,2022,10,13279,2,2.1,2899,1분 19.988초,3091,0,3176,0.8,4756
1096,2022,10,13280,2,1.5000000000000002,3283,1시간 32분 38.876초,4611,0,3176,0.6,5402
1097,2022,10,13281,2,14.4,489,1분 25.980초,3244,0,3176,0.8,4756
1098,2022,10,13282,2,1.1,3595,1시간 32분 54.510초,4612,0,3176,0.55,5559
1099,2022,10,13293,2,0.08571428571428572,5179,정정이후,5726,0,3176,0.38571428571428573,5884
1100,2022,10,13305,2,0.15,4899,4분 22.517초,4051,0,3176,1.15,3299
1101,2022,10,13307,2,0.075,5261,1분 41.284초,3500,1,2424,1.325,2567
1102,2022,10,13308,2,6.453333333333334,1486,1분 28.697초,3289,2,2411,1.52,1918
1103,2022,10,13315,2,0.016666666666666666,6012,2분 32.827초,3841,0,3176,0.8833333333333333,4470
1104,2022,10,13316,2,19.977777777777774,311,24.278초,889,10,511,1.3777777777777778,2387
1105,2022,10,13318,2,18.515151515151516,351,17.978초,639,1,2225,1.4242424242424243,2213
1106,2022,10,13319,2,9.909090909090908,937,26.766초,993,0,3176,1.1515151515151516,3296
1107,2022,10,13323,2,2.057142857142857,2923,1분 51.140초,3601,0,3176,0.7714285714285715,4914
1108,2022,10,13342,2,1.7000000000000002,3135,1일   40.733초,4798,0,3176,0.9,4380
1109,2022,10,13346,2,0.025,5785,1분 3.103초,2631,2,1630,1.075,3626
1110,2022,10,13354,2,2.7333333333333334,2591,4일   39.119초,5222,0,3176,0.6333333333333333,5315
1111,2022,10,13355,2,0.13333333333333333,4954,23시간 53분 13.586초,4766,0,3176,0.8,4756
1112,2022,10,13356,2,0.07500000000000001,5250,1시간 56분 53.853초,4618,0,3176,0.7,5137
1113,2022,10,13357,2,0.025,5785,5일 5시간 1분 0.091초,5382,0,3176,0.925,4280
1114,2022,10,13359,2,0.015384615384615385,6044,37.637초,1466,3,1861,1.9384615384615385,1034
1115,2022,10,13361,2,0.05454545454545454,5442,6분 29.476초,4168,2,2081,1.6,1642
1116,2022,10,13362,2,0.36923076923076925,4431,1일 5시간  47.060초,4866,0,3176,0.6615384615384615,5243
1117,2022,10,13363,2,0.5,4241,5일 5시간 3분 0.371초,5399,1,2934,1.7166666666666666,1411
1118,2022,10,13364,2,0.7333333333333334,3966,9시간 55분 0.020초,4736,0,3176,1.75,1344
1119,2022,10,13365,2,0.5166666666666667,4229,5일 5시간  31.908초,5366,0,3176,1.35,2474
1120,2022,10,13367,2,2.727272727272727,2595,5일 5시간  12.714초,5341,3,1620,1.0727272727272728,3647
1121,2022,10,13368,2,29.123076923076926,140,12.429초,426,37,132,3.2,274
1122,2022,10,13369,2,0.4461538461538462,4332,4일 1시간 44분 27.196초,5267,0,3176,1.5846153846153845,1727
1123,2022,10,13370,2,0.7538461538461539,3944,5일   8.026초,5288,0,3176,1.523076923076923,1912
1124,2022,10,13371,2,1.8615384615384618,3051,5일 5시간  6.491초,5323,0,3176,1.6153846153846154,1614
1125,2022,10,13384,2,0.9999999999999999,3693,정정이후,5726,0,3176,0.2553191489361702,6014
1126,2022,10,13385,2,6.225,1541,1분 32.190초,3364,0,3176,0.875,4496
1127,2022,10,13386,2,3.430769230769231,2304,44분 6.977초,4547,2,2225,0.8923076923076924,4454
1128,2022,10,13390,2,0.0625,5369,24분 21.765초,4459,0,3176,0.875,4496
1129,2022,10,13392,2,4.9333333333333345,1838,52.858초,2239,0,3176,1.4,2272
1130,2022,10,13393,2,0.5666666666666667,4173,4일  7분 24.111초,5243,3,987,1.9666666666666666,995
1131,2022,10,13394,2,0.7096774193548387,3996,4분 11.061초,4035,0,3176,1.096774193548387,3555
1132,2022,10,13395,2,13.05,576,35.933초,1384,0,3176,1.2,3070
1133,2022,10,13397,2,0.7500000000000001,3945,1분 49.783초,3586,0,3176,0.55,5559
1134,2022,10,13398,2,6.074999999999999,1571,41.919초,1637,2,1630,1.275,2767
1135,2022,10,13406,2,0.03076923076923077,5740,정정이후,5726,1,3021,0.4,5845
1136,2022,10,13425,2,1.2999999999999998,3443,2시간 25분 59.288초,4629,1,2424,0.575,5489
1137,2022,10,13474,2,1.5500000000000003,3248,1일 5시간  55.345초,4872,0,3176,0.9,4380
1138,2022,10,13475,2,0.01818181818181818,5988,13분 49.969초,4351,2,2081,1.309090909090909,2631
1139,2022,10,13477,2,9.802197802197801,947,1일   1.791초,4778,12,853,1.0,3927
1140,2022,10,13481,2,1.0,3667,51.587초,2164,0,3176,0.75,4967
1141,2022,10,13485,2,1.6,3211,정정이후,5726,0,3176,0.34,5947
1142,2022,10,13493,2,0.05555555555555555,5428,1분 46.428초,3548,1,2809,0.9444444444444444,4233
1143,2022,10,13496,2,0.1764705882352941,4805,1분 28.782초,3292,1,2809,1.1764705882352942,3192
1144,2022,10,13501,2,0.07692307692307693,5241,2분 2.216초,3703,1,2809,1.1153846153846154,3470
1145,2022,10,13503,2,0.05714285714285714,5414,1분 8.632초,2816,0,3176,1.0857142857142856,3593
1146,2022,10,13509,2,0.20689655172413793,4723,1분 18.653초,3058,4,1360,0.9655172413793104,4140
1147,2022,10,13510,2,0.6451612903225806,4080,48.811초,2015,0,3176,1.1451612903225807,3327
1148,2022,10,13511,2,0.016666666666666666,6012,1분 11.112초,2883,1,2934,0.9666666666666667,4127
1149,2022,10,13513,2,0.03389830508474576,5686,1분 21.132초,3127,1,2934,1.0338983050847457,3800
1150,2022,10,13514,2,0.018518518518518517,5981,1분 39.255초,3471,1,2809,0.7407407407407407,5042
1151,2022,10,13520,2,0.02,5948,21.551초,778,0,3176,1.76,1330
1152,2022,10,13521,2,0.08,5212,1분 32.270초,3367,1,2722,1.12,3421
1153,2022,10,13523,2,0.0625,5369,31.845초,1196,6,862,1.7291666666666667,1389
1154,2022,10,13526,2,0.018518518518518517,5981,12분 37.233초,4327,0,3176,0.6296296296296297,5339
1155,2022,10,13530,2,0.02,5948,36.425초,1407,5,1006,1.7,1441
1156,2022,10,13536,2,4.3,2014,46.737초,1878,0,3176,1.24,2905
1157,2022,10,13545,2,0.22857142857142856,4674,9분 54.834초,4279,1,2369,0.8285714285714286,4691
1158,2022,10,13548,2,0.625,4097,1일 5시간  10.848초,4832,22,79,1.46875,2068
1159,2022,10,13551,2,0.47500000000000003,4287,2일 1시간 14분 57.330초,5060,5,862,0.4,5845
1160,2022,10,13553,2,0.52,4220,1일 5시간 29분 56.251초,4899,2,1199,0.8,4756
1161,2022,10,13562,2,0.15,4899,정정이후,5726,2,1630,0.925,4280
1162,2022,10,13563,2,0.225,4684,정정이후,5726,4,1020,0.825,4697
1163,2022,10,13564,2,0.022222222222222223,5911,정정이후,5726,1,2666,0.4888888888888889,5727
1164,2022,10,13566,2,0.05,5451,정정이후,5726,0,3176,1.25,2844
1165,2022,10,15239,2,0.5,4241,1분 10.035초,2854,0,3176,1.6111111111111112,1627
1166,2022,10,15244,2,10.222222222222221,889,41.359초,1611,4,345,2.3333333333333335,629
1167,2022,10,15250,2,0.16666666666666666,4837,12.299초,420,0,3176,1.75,1344
1168,2022,10,15251,2,5.777777777777778,1641,22.200초,802,1,1433,4.111111111111111,138
1169,2022,10,15282,2,6.9111111111111105,1408,48.984초,2029,12,825,2.6333333333333333,475
1170,2022,10,15283,2,10.666666666666668,819,5.665초,161,4,345,3.1333333333333333,298
1171,2022,10,15284,2,6.4,1498,30.606초,1145,3,862,2.64,467
1172,2022,10,15286,2,0.15,4899,46.945초,1890,2,1020,1.7,1441
1173,2022,10,15291,2,0.13333333333333333,4954,46.385초,1853,0,3176,1.4,2272
1174,2022,10,15319,2,0.06666666666666667,5309,46.448초,1859,0,3176,2.7333333333333334,420
1175,2022,10,15367,2,4.133333333333334,2078,21.357초,771,2,1360,1.7333333333333334,1376
1176,2022,10,15368,2,5.966666666666667,1605,2.566초,50,6,563,7.1,29
1177,2022,10,15369,2,6.133333333333334,1558,4.060초,98,5,659,3.2,274
1178,2022,10,15374,2,3.4500000000000006,2294,25.307초,926,1,1630,2.95,339
1179,2022,10,15375,2,3.7,2206,1분 9.327초,2832,1,1630,3.9,163
1180,2022,10,15376,2,8.950000000000001,1068,18.461초,650,4,591,4.6,93
1181,2022,10,15377,2,7.65,1267,1분 7.404초,2775,3,741,3.15,292
1182,2022,10,15378,2,9.950000000000001,932,14.525초,504,3,741,4.25,121
1183,2022,10,15380,2,7.85,1226,6.040초,177,4,591,4.35,109
1184,2022,10,15405,2,5.8,1633,3일  3분 30.296초,5143,4,809,1.7,1441
1185,2022,10,15406,2,3.166666666666667,2411,23시간 2분 17.284초,4763,1,2081,1.5333333333333334,1872
1186,2022,10,15407,2,9.466666666666667,1002,3일   31.573초,5083,3,987,2.0,933
1187,2022,10,15408,2,18.53333333333333,350,23시간 59분 21.519초,4770,3,987,2.2333333333333334,696
1188,2022,10,15409,2,1.5714285714285714,3234,5일 5시간  47.967초,5377,0,3176,0.6428571428571429,5303
1189,2022,10,15410,2,5.155555555555556,1784,3일  19분 21.301초,5172,5,970,1.2666666666666666,2805
1190,2022,10,15411,2,12.9,588,4.019초,95,3,741,1.55,1825
1191,2022,10,15419,2,0.2,4727,16일  4분 53.013초,5534,0,3176,0.5,5679
1192,2022,10,15429,2,2.125,2887,3일   22.355초,5074,4,1020,1.425,2199
1193,2022,10,15432,2,0.30000000000000004,4526,29.913초,1119,4,1020,1.425,2199
1194,2022,10,15434,2,0.275,4580,16.029초,570,0,3176,1.125,3383
1195,2022,10,15435,2,0.7250000000000001,3972,1일   15.408초,4790,0,3176,0.65,5262
1196,2022,10,15436,2,0.7000000000000001,3997,3일  2분 35.209초,5138,1,2424,0.75,4967
1197,2022,10,15437,2,4.7250000000000005,1893,3일   25.578초,5080,11,329,1.375,2393
1198,2022,10,15439,2,0.06666666666666667,5309,4일   14.583초,5204,3,631,2.066666666666667,878
1199,2022,10,15440,2,0.13333333333333333,4954,4일  3분 24.873초,5253,7,345,1.5666666666666667,1779
1200,2022,10,15441,2,2.125,2887,18시간 53분 19.313초,4759,1,2424,0.975,4093
1201,2022,10,15442,2,0.25,4617,1분 35.136초,3430,0,3176,1.15,3299
1202,2022,10,15444,2,0.08333333333333333,5196,16일 23시간 27분 18.268초,5547,0,3176,1.1666666666666667,3232
1203,2022,10,15445,2,0.42500000000000004,4353,4일 12시간 49분 57.164초,5271,2,1630,1.275,2767
1204,2022,10,15473,2,3.8000000000000003,2171,1분 21.777초,3155,2,1020,2.1,822
1205,2022,10,15490,2,4.15,2074,29.588초,1104,1,1630,4.1,142
1206,2022,10,10024,3,0.016666666666666666,6012,1분 39.786초,3484,0,3176,0.7666666666666667,4935
1207,2022,10,10028,3,0.05,5451,27.759초,1027,2,1020,1.25,2844
1208,2022,10,10037,3,0.029411764705882353,5748,5일 5시간  14.431초,5348,0,3176,0.5588235294117647,5541
1209,2022,10,10113,3,0.14285714285714285,4931,1분 22.407초,3172,0,3176,1.1428571428571428,3330
1210,2022,10,10119,3,0.15000000000000002,4876,정정이후,5726,0,3176,0.325,5967
1211,2022,10,10120,3,0.125,4997,정정이후,5726,0,3176,0.425,5827
1212,2022,10,10121,3,0.30000000000000004,4526,정정이후,5726,0,3176,0.325,5967
1213,2022,10,10131,3,0.18,4798,정정이후,5726,1,2809,0.58,5478
1214,2022,10,10142,3,0.5111111111111111,4235,1분 3.825초,2666,0,3176,0.8,4756
1215,2022,10,10176,3,0.03333333333333333,5687,20.050초,723,20,253,1.75,1344
1216,2022,10,10209,3,5.952380952380952,1608,2일 22시간 15분 11.675초,5064,0,3176,0.9047619047619048,4376
1217,2022,10,10212,3,1.6666666666666667,3166,9분 58.864초,4284,1,2225,0.7,5137
1218,2022,10,10222,3,14.222222222222221,502,3일   13.058초,5072,6,283,1.5,1963
1219,2022,10,10224,3,0.058823529411764705,5404,29.429초,1099,3,631,1.1176470588235294,3450
1220,2022,10,10230,3,0.22500000000000003,4677,정정이후,5726,0,3176,0.325,5967
1221,2022,10,10231,3,1.4000000000000001,3352,5일   2.173초,5275,0,3176,0.6,5402
1222,2022,10,10252,3,0.15,4899,5일 6시간 36분 50.809초,5436,0,3176,0.6,5402
1223,2022,10,10253,3,0.15,4899,5일 5시간 44분 17.021초,5426,0,3176,0.6,5402
1224,2022,10,10254,3,0.05,5451,6일 4시간 56분 19.700초,5456,0,3176,0.5,5679
1225,2022,10,10256,3,0.025,5785,정정이후,5726,0,3176,0.35,5933
1226,2022,10,10259,3,0.9999999999999999,3693,8시간 51분 25.362초,4726,0,3176,0.3142857142857143,5978
1227,2022,10,10260,3,0.1,5060,3일  46분 49.507초,5179,0,3176,0.2,6046
1228,2022,10,10287,3,0.05,5451,38분 55.776초,4529,0,3176,0.6,5402
1229,2022,10,10288,3,0.1,5060,1분 35.008초,3426,0,3176,0.95,4184
1230,2022,10,10298,3,0.1,5060,정정이후,5726,0,3176,0.26666666666666666,6010
1231,2022,10,10302,3,0.225,4684,2일 23시간 21분 40.530초,5066,1,2424,0.75,4967
1232,2022,10,10303,3,0.125,4997,정정이후,5726,0,3176,0.475,5749
1233,2022,10,10304,3,0.6000000000000001,4123,1분 24.945초,3221,0,3176,1.2285714285714286,2960
1234,2022,10,10307,3,0.375,4422,3일  1분 3.702초,5159,1,862,0.75,4967
1235,2022,10,10309,3,0.03333333333333333,5687,정정이후,5726,0,3176,0.5,5679
1236,2022,10,10311,3,0.3666666666666667,4433,4분 51.849초,4538,1,2225,0.8333333333333334,4668
1237,2022,10,10312,3,0.08571428571428572,5179,정정이후,5726,0,3176,0.4,5845
1238,2022,10,10314,3,0.26666666666666666,4592,3일 12시간 18분 35.672초,5194,0,3176,0.2,6046
1239,2022,10,10316,3,0.4166666666666667,4370,5일 5시간  36.401초,5371,0,3176,0.85,4615
1240,2022,10,10317,3,0.36666666666666664,4440,5일 5시간  12.815초,5344,0,3176,0.9666666666666667,4127
1241,2022,10,10324,3,0.025,5785,47.647초,1925,3,1321,1.0,3927
1242,2022,10,10325,3,0.025,5785,45.420초,1800,6,741,1.4,2272
1243,2022,10,10326,3,0.24,4647,27분 2.537초,4478,2,2411,1.0133333333333334,3919
1244,2022,10,10327,3,0.15000000000000002,4876,1분 4.094초,2679,1,2424,1.375,2393
1245,2022,10,10328,3,0.025,5785,44.019초,1737,7,673,1.45,2106
1246,2022,10,10329,3,0.26666666666666666,4592,54.849초,2313,2,2163,1.0833333333333333,3606
1247,2022,10,10346,3,0.11666666666666667,5029,20.060초,725,21,236,1.7833333333333334,1288
1248,2022,10,10351,3,0.48333333333333334,4271,35.032초,1337,10,686,1.1833333333333333,3162
1249,2022,10,10361,3,0.07692307692307693,5241,53.505초,2272,2,2225,1.0923076923076922,3565
1250,2022,10,10371,3,0.1,5060,8.438초,286,53,30,2.1666666666666665,744
1251,2022,10,10376,3,0.8666666666666668,3812,3일   6.567초,5069,29,178,2.1666666666666665,744
1252,2022,10,10386,3,0.046153846153846156,5606,39.395초,1540,4,1433,1.2923076923076924,2704
1253,2022,10,10391,3,0.08333333333333334,5193,34.566초,1323,14,495,1.3333333333333333,2521
1254,2022,10,10411,3,0.03333333333333333,5687,정정이후,5726,0,3176,0.05,6072
1255,2022,10,10416,3,0.020833333333333332,5942,2분 53.564초,3900,0,3176,0.5625,5530
1256,2022,10,10421,3,0.020833333333333332,5942,6일 4시간 46분 47.023초,5454,0,3176,0.20833333333333334,6044
1257,2022,10,10436,3,0.05,5451,52.195초,2202,4,1415,1.0333333333333334,3806
1258,2022,10,10442,3,1.1333333333333333,3568,3분 38.190초,3984,4,1190,1.4666666666666666,2071
1259,2022,10,10444,3,0.26666666666666666,4592,7분 55.728초,4230,0,3176,0.8666666666666667,4550
1260,2022,10,10446,3,0.011904761904761904,6061,43.513초,1706,5,1573,1.0595238095238095,3702
1261,2022,10,10455,3,0.07142857142857142,5291,1분 6.429초,2754,2,2658,1.2380952380952381,2909
1262,2022,10,10464,3,0.06666666666666667,5309,9.531초,316,9,137,2.0,933
