,수업년도,수업학기,수업번호,정원,수강,1,2,3,4,5,6,전체취소,정정취소,희망수업등록,증원인원,재수강인원
390,2022,10,11804,60,54,10,9,13,11,12,27,28,5,101,0,
391,2022,10,13510,62,62,10,9,11,6,10,19,3,0,71,0,2
392,2022,10,12343,47,42,10,9,7,9,7,18,18,4,71,0,
393,2022,10,11586,30,30,10,9,5,5,2,7,8,0,48,0,
394,2022,10,11027,20,18,10,8,1,0,0,4,6,2,28,0,
395,2022,10,10511,25,15,10,7,5,0,1,5,13,3,25,0,
396,2022,10,10466,20,21,10,7,1,0,1,10,8,0,39,1,
397,2022,10,12834,19,19,10,6,1,1,0,2,1,0,39,0,
398,2022,10,15004,30,24,10,5,6,4,8,34,43,1,66,0,
399,2022,10,10044,26,26,10,5,6,3,1,15,14,0,35,0,1
400,2022,10,15405,30,40,10,5,3,4,5,25,12,0,51,10,31
401,2022,10,11982,53,52,10,4,4,15,6,18,5,0,64,0,3
402,2022,10,10464,15,26,10,4,1,2,0,9,0,0,30,11,
403,2022,10,13300,26,21,10,2,1,0,0,15,7,0,17,0,
404,2022,10,10222,18,15,10,2,0,0,0,8,5,0,27,0,
405,2022,10,12982,14,14,10,2,0,0,0,2,0,0,20,0,
406,2022,10,15485,20,20,10,1,1,1,3,11,7,0,64,0,
407,2022,10,12928,12,16,10,1,0,1,0,5,1,0,21,0,
408,2022,10,12835,12,12,10,1,0,0,0,1,0,0,37,0,1
409,2022,10,12838,12,11,10,0,1,1,0,0,1,0,30,0,
410,2022,10,10768,14,14,10,0,0,0,0,4,0,0,29,0,
411,2022,10,11764,200,196,9,40,53,45,33,23,7,4,242,20,
412,2022,10,10386,65,37,9,30,15,14,6,36,73,0,84,0,
413,2022,10,15146,100,87,9,27,24,19,7,64,63,13,161,0,4
414,2022,10,11830,70,74,9,27,19,12,5,12,11,1,102,5,4
415,2022,10,10455,84,67,9,24,28,16,20,36,66,4,104,0,1
416,2022,10,13026,40,37,9,24,2,1,1,8,10,3,68,0,3
417,2022,10,10144,40,37,9,22,9,2,0,7,12,1,64,0,
418,2022,10,13202,65,37,9,20,21,13,7,25,58,1,68,0,
419,2022,10,13006,58,58,9,20,18,9,1,1,0,0,71,0,
420,2022,10,11086,40,71,9,19,10,7,3,35,12,1,101,33,8
421,2022,10,11072,20,38,9,18,6,2,3,5,5,3,52,1,
422,2022,10,10335,80,65,9,15,33,10,10,14,26,4,79,0,2
423,2022,10,10723,80,51,9,14,12,9,9,16,18,1,59,0,
424,2022,10,13103,40,39,9,12,4,8,8,9,11,1,92,0,
425,2022,10,15218,100,68,9,11,14,12,11,176,165,6,131,0,1
426,2022,10,11800,40,39,9,11,9,11,3,13,17,1,72,0,2
427,2022,10,13316,45,45,9,11,9,9,6,5,4,1,62,1,
428,2022,10,15088,40,39,9,11,5,2,5,19,12,0,86,0,
429,2022,10,10564,25,19,9,10,0,3,1,9,13,1,27,0,
430,2022,10,12308,30,39,9,9,12,1,2,10,4,0,48,10,2
431,2022,10,15119,50,51,9,9,8,8,5,57,45,4,88,20,1
432,2022,10,15395,50,45,9,8,12,10,7,63,64,5,80,0,1
433,2022,10,12311,34,33,9,8,11,5,2,0,2,0,46,0,
434,2022,10,13531,60,59,9,8,7,10,7,43,25,1,62,0,
435,2022,10,12381,42,40,9,8,5,6,6,28,22,0,55,0,1
436,2022,10,10023,20,22,9,8,3,1,0,5,4,0,30,5,
437,2022,10,15263,65,61,9,7,12,12,14,49,42,4,128,0,
438,2022,10,15183,50,48,9,7,8,9,10,52,47,2,66,0,
439,2022,10,10437,55,15,9,6,8,5,2,20,36,3,48,0,
440,2022,10,15106,30,28,9,6,8,1,5,30,31,2,60,0,1
441,2022,10,13243,23,20,9,6,6,2,1,1,5,1,28,0,
442,2022,10,15038,20,18,9,6,2,2,0,14,15,1,52,0,
443,2022,10,15009,24,21,9,6,1,2,3,21,21,3,61,0,
444,2022,10,12685,15,15,9,6,0,0,0,2,2,0,44,0,
445,2022,10,13166,55,50,9,5,14,15,6,30,29,5,85,0,
446,2022,10,12178,20,20,9,5,5,2,1,11,13,2,63,2,
447,2022,10,13511,60,54,9,5,3,11,15,17,6,1,58,0,2
448,2022,10,12833,18,18,9,5,2,1,0,1,0,0,28,0,
449,2022,10,10512,19,24,9,5,2,0,2,13,7,1,36,11,1
450,2022,10,15045,20,19,9,4,3,5,2,10,14,1,37,0,6
451,2022,10,15210,30,29,9,4,3,4,7,24,22,1,44,0,
452,2022,10,15010,24,23,9,4,1,2,2,23,18,0,65,0,
453,2022,10,15283,15,23,9,4,1,1,1,28,21,1,47,15,
454,2022,10,13118,15,14,9,3,2,1,0,3,4,0,22,0,
455,2022,10,12843,14,14,9,3,0,0,2,2,2,0,30,0,1
456,2022,10,12380,42,42,9,2,8,6,4,18,5,0,65,0,
457,2022,10,15420,100,23,9,2,5,1,3,12,9,0,31,0,
458,2022,10,10336,14,14,9,2,2,2,1,2,4,0,31,0,1
459,2022,10,12842,14,13,9,2,1,0,1,3,3,1,24,0,1
460,2022,10,11028,13,13,9,2,0,0,0,2,0,0,24,0,
461,2022,10,12860,10,10,9,1,0,1,0,0,1,0,21,0,
462,2022,10,12934,10,15,9,0,1,0,2,5,2,0,22,0,
463,2022,10,12852,14,14,9,0,0,1,1,3,0,0,37,0,
464,2022,10,13054,9,9,9,0,0,0,0,0,0,0,22,0,
465,2022,10,10649,64,40,8,21,5,3,4,21,27,3,76,0,1
466,2022,10,15207,80,64,8,18,13,7,14,155,151,7,139,0,2
467,2022,10,15462,150,149,8,17,15,21,29,119,60,1,228,0,7
468,2022,10,10127,39,36,8,16,12,7,1,13,21,0,55,11,3
469,2022,10,10180,20,30,8,16,6,5,5,16,26,2,44,0,
470,2022,10,15333,150,55,8,15,13,11,17,70,79,4,144,50,2
471,2022,10,11699,55,59,8,14,14,11,9,44,41,2,146,6,
472,2022,10,15083,90,60,8,13,19,16,9,120,125,8,121,0,3
473,2022,10,15267,65,63,8,13,9,15,9,90,81,2,120,0,1
474,2022,10,15410,45,41,8,13,8,6,7,27,28,2,57,0,35
475,2022,10,12364,56,50,8,12,17,4,2,8,1,0,83,0,
476,2022,10,11496,48,50,8,12,13,8,3,19,13,4,86,6,3
477,2022,10,15100,50,46,8,12,7,9,6,39,35,3,76,0,3
478,2022,10,13519,50,46,8,11,17,6,5,10,11,0,76,0,1
479,2022,10,11960,58,68,8,11,9,15,9,18,2,0,71,10,3
480,2022,10,11966,50,49,8,11,9,6,8,16,9,1,52,0,8
481,2022,10,15143,70,64,8,10,12,14,12,94,86,6,107,0,2
482,2022,10,10634,40,32,8,10,11,7,2,25,33,2,51,0,
483,2022,10,11936,40,39,8,10,8,10,0,8,5,1,45,0,1
484,2022,10,15127,30,28,8,10,6,5,2,12,15,2,71,0,
485,2022,10,13081,25,27,8,10,5,3,0,5,4,0,45,2,1
486,2022,10,10533,20,31,8,10,2,0,2,13,4,1,33,12,
487,2022,10,10582,40,33,8,9,19,7,2,14,26,0,50,0,1
488,2022,10,13494,50,54,8,9,13,6,1,17,0,0,56,4,3
489,2022,10,15087,50,48,8,9,8,5,9,56,47,2,81,0,1
490,2022,10,15136,80,78,8,8,11,5,5,104,63,1,98,0,2
491,2022,10,10733,48,44,8,8,5,10,7,31,25,2,79,0,5
492,2022,10,10955,17,18,8,8,1,1,0,5,5,0,32,1,
493,2022,10,12372,45,43,8,7,7,12,8,8,7,2,63,0,
494,2022,10,10748,88,65,8,7,7,6,15,48,26,3,70,0,5
495,2022,10,13363,60,56,8,7,7,4,7,91,68,5,103,1,3
496,2022,10,10135,40,21,8,7,5,7,3,0,9,2,27,0,
497,2022,10,15208,30,27,8,7,5,0,4,28,25,3,57,0,
498,2022,10,13187,55,51,8,7,4,9,15,60,52,5,73,1,1
499,2022,10,11005,30,28,8,7,4,3,0,11,5,1,32,0,1
500,2022,10,15377,20,30,8,7,3,4,3,46,41,0,63,10,
501,2022,10,11949,28,28,8,7,3,4,2,6,2,0,33,0,
502,2022,10,13250,15,14,8,7,0,1,0,2,4,0,20,1,
503,2022,10,13144,15,14,8,7,0,0,0,0,1,0,26,0,
504,2022,10,11477,40,38,8,6,7,4,6,28,21,0,75,0,
505,2022,10,15025,24,22,8,6,7,2,0,6,7,2,52,0,1
506,2022,10,11592,45,41,8,6,6,8,9,47,43,1,66,0,
507,2022,10,15363,30,52,8,6,6,5,8,56,37,7,80,0,2
508,2022,10,12306,20,17,8,6,4,3,4,13,21,0,37,10,1
509,2022,10,15024,24,21,8,6,2,3,2,37,37,3,52,0,
510,2022,10,10050,15,15,8,6,0,0,1,3,3,0,20,0,
511,2022,10,12869,15,15,8,6,0,0,0,1,0,0,39,0,
512,2022,10,11914,60,43,8,5,10,14,8,46,48,5,80,0,1
513,2022,10,12162,40,37,8,5,8,13,4,21,22,3,49,0,1
514,2022,10,13365,60,34,8,5,6,12,14,82,97,7,81,0,
515,2022,10,10133,40,28,8,5,6,8,6,8,16,0,38,0,
516,2022,10,15137,30,34,8,5,6,2,5,53,45,4,70,10,1
517,2022,10,12112,20,21,8,5,2,0,1,8,3,0,23,1,1
518,2022,10,15111,80,58,8,4,14,7,7,61,43,2,103,0,2
519,2022,10,11806,60,43,8,4,9,13,6,28,25,3,55,0,2
520,2022,10,15015,24,23,8,4,4,4,4,3,4,1,38,0,2
521,2022,10,15375,20,29,8,4,3,4,3,56,49,0,78,10,
522,2022,10,15016,24,23,8,4,3,4,2,25,23,1,44,0,2
523,2022,10,13248,15,17,8,3,3,0,1,2,0,0,23,2,
524,2022,10,10056,12,12,8,3,1,0,0,0,0,0,25,0,
525,2022,10,10923,50,37,8,2,6,8,11,12,10,3,42,0,2
526,2022,10,12836,12,12,8,2,2,1,1,3,5,0,26,0,1
527,2022,10,10128,10,10,8,2,0,1,0,0,1,0,14,0,
528,2022,10,13068,18,18,8,2,0,0,0,9,1,1,43,1,
529,2022,10,12840,14,13,8,1,2,2,0,2,2,0,28,0,
530,2022,10,12957,8,8,8,1,0,0,0,2,3,0,40,0,
531,2022,10,12953,7,8,8,0,1,0,0,1,2,0,29,1,
532,2022,10,12332,52,46,7,39,1,0,0,2,3,1,20,0,
533,2022,10,10608,50,60,7,29,14,3,4,12,9,2,85,12,
534,2022,10,12349,60,57,7,29,12,2,3,16,12,3,95,0,1
535,2022,10,10611,51,45,7,25,3,4,4,4,2,0,30,0,
536,2022,10,12665,40,40,7,20,13,0,0,2,2,0,61,0,
537,2022,10,11991,43,43,7,19,7,5,0,12,7,0,61,0,5
538,2022,10,11091,55,56,7,18,19,6,2,15,11,0,71,1,
539,2022,10,15185,80,74,7,18,13,11,11,101,87,6,129,0,4
540,2022,10,12204,50,52,7,17,19,6,0,9,6,0,82,2,2
541,2022,10,11845,84,82,7,16,26,25,10,28,30,1,155,0,1
542,2022,10,10847,41,38,7,16,12,4,1,4,6,3,86,0,
543,2022,10,13528,61,58,7,16,10,9,2,30,16,3,88,0,
544,2022,10,11724,58,56,7,15,21,13,1,8,9,2,110,0,
545,2022,10,10738,50,50,7,15,21,2,0,6,1,0,75,0,
546,2022,10,11815,70,69,7,15,19,8,5,35,20,1,102,0,5
547,2022,10,10882,70,68,7,14,18,9,13,17,10,1,111,0,2
548,2022,10,15258,100,84,7,14,17,8,14,130,106,5,125,0,
549,2022,10,15432,40,31,7,14,2,1,3,37,33,1,57,0,1
550,2022,10,11689,55,51,7,13,12,12,9,49,51,3,139,0,
551,2022,10,10568,30,18,7,13,9,5,3,21,40,2,36,0,1
552,2022,10,10324,40,30,7,13,6,10,5,6,17,2,40,0,
553,2022,10,12724,20,18,7,13,0,0,0,0,2,2,41,0,
554,2022,10,13523,48,52,7,12,17,6,0,10,0,0,83,5,2
555,2022,10,13157,60,56,7,12,8,13,12,21,17,1,74,-3,
556,2022,10,10103,29,31,7,12,7,4,0,5,4,0,31,5,
557,2022,10,15332,150,54,7,11,15,6,10,83,78,5,156,50,2
558,2022,10,15095,50,45,7,11,8,4,8,53,46,1,54,0,1
559,2022,10,15037,50,46,7,11,7,10,4,55,48,3,89,0,2
560,2022,10,15354,30,44,7,11,5,6,4,63,52,3,63,0,1
561,2022,10,13492,27,26,7,11,2,0,1,8,3,1,33,0,
562,2022,10,10830,77,77,7,10,11,17,13,30,11,0,91,0,7
563,2022,10,12143,23,20,7,10,5,1,3,18,24,2,65,0,
564,2022,10,15203,50,44,7,10,4,6,9,74,66,6,82,0,
565,2022,10,10326,75,59,7,9,13,9,8,42,29,0,76,0,
566,2022,10,12678,40,38,7,9,10,7,5,7,7,0,64,0,
567,2022,10,11957,53,51,7,9,10,6,8,15,4,2,56,0,3
568,2022,10,12009,31,31,7,9,10,6,2,12,15,0,51,0,
569,2022,10,11616,80,70,7,9,7,17,21,8,4,0,64,0,2
570,2022,10,12720,20,18,7,9,3,1,0,1,3,2,32,0,1
571,2022,10,11599,60,57,7,8,19,18,6,14,15,3,76,3,
572,2022,10,11163,70,77,7,8,17,13,17,19,4,0,96,7,7
573,2022,10,12317,18,46,7,8,17,5,6,3,0,0,42,0,
574,2022,10,10643,40,26,7,8,13,9,5,22,39,7,55,0,
575,2022,10,10823,30,33,7,8,11,3,1,9,6,0,40,4,
576,2022,10,15155,30,29,7,8,9,3,2,12,12,1,58,0,1
577,2022,10,13160,60,54,7,8,7,12,11,23,14,1,66,-5,
578,2022,10,15116,67,40,7,8,7,11,9,69,71,4,72,0,1
579,2022,10,15311,25,25,7,8,6,3,0,10,9,0,58,0,2
580,2022,10,12352,40,32,7,8,5,9,9,11,17,1,72,0,
581,2022,10,11602,35,35,7,8,5,0,0,16,1,1,50,1,
582,2022,10,11905,60,62,7,7,23,17,4,17,13,0,73,2,3
583,2022,10,15457,100,93,7,7,13,23,16,239,212,4,172,0,3
584,2022,10,11596,80,67,7,7,8,12,19,48,34,4,85,0,5
585,2022,10,15182,50,48,7,7,7,15,5,37,30,2,64,0,1
586,2022,10,12703,20,18,7,7,5,1,0,1,3,2,49,0,
587,2022,10,10555,50,19,7,7,4,4,4,8,15,0,26,0,
588,2022,10,13271,20,19,7,7,3,2,2,10,12,1,33,0,
589,2022,10,13512,56,41,7,7,2,3,4,32,14,1,43,0,
590,2022,10,11831,70,70,7,6,12,15,13,33,22,4,97,5,8
591,2022,10,12163,25,32,7,6,7,4,1,10,3,1,44,9,
592,2022,10,12157,55,55,7,6,6,4,6,23,1,0,58,0,
593,2022,10,15249,18,27,7,6,5,3,2,13,9,1,53,12,
594,2022,10,15011,24,21,7,6,4,3,1,14,14,3,47,0,
595,2022,10,13168,60,58,7,5,19,22,9,30,34,2,92,1,2
596,2022,10,11467,50,44,7,5,7,7,8,23,13,3,51,0,1
597,2022,10,10950,20,20,7,5,7,1,0,3,3,0,46,0,
598,2022,10,13240,40,40,7,5,6,6,8,11,3,0,54,0,4
599,2022,10,12936,18,19,7,5,6,0,0,1,0,0,36,5,
600,2022,10,11316,50,27,7,5,5,2,2,9,3,0,23,0,
601,2022,10,10513,16,22,7,5,1,0,4,14,11,1,58,7,
602,2022,10,11621,15,15,7,5,0,1,0,4,2,0,24,0,
603,2022,10,15251,18,39,7,4,6,7,5,64,54,0,74,21,
604,2022,10,15107,40,30,7,4,5,9,5,33,33,10,66,0,
605,2022,10,11906,150,131,7,4,4,13,30,145,72,5,149,0,10
606,2022,10,15467,120,21,7,4,4,7,11,41,53,0,34,0,6
607,2022,10,15046,20,20,7,4,3,2,2,8,6,0,31,0,8
608,2022,10,15043,20,19,7,4,2,3,1,8,6,1,36,0,
609,2022,10,12145,55,49,7,3,7,8,10,23,10,0,54,0,
610,2022,10,13540,21,18,7,3,1,2,0,6,1,0,21,0,
611,2022,10,13245,16,14,7,3,1,1,4,3,5,2,24,0,
612,2022,10,15241,12,17,7,2,5,0,0,6,3,0,29,18,
613,2022,10,10048,12,11,7,2,2,0,0,10,10,0,23,0,
614,2022,10,15440,30,29,7,0,3,0,6,34,21,1,47,0,
615,2022,10,12302,80,82,6,27,25,21,1,3,1,1,104,3,1
616,2022,10,13198,65,63,6,24,22,8,11,24,32,6,121,4,3
617,2022,10,10196,200,135,6,20,24,36,12,25,26,0,157,0,2
618,2022,10,10901,70,67,6,20,23,10,1,14,7,2,106,0,1
619,2022,10,12361,75,68,6,20,10,2,4,32,6,4,114,0,
620,2022,10,12762,45,44,6,19,6,1,3,15,6,1,73,0,1
621,2022,10,11664,65,51,6,17,18,14,15,56,75,11,115,0,4
622,2022,10,10477,42,39,6,17,3,3,2,14,7,3,52,0,
623,2022,10,10003,36,33,6,17,3,3,0,9,5,0,45,0,
624,2022,10,12070,25,26,6,17,0,2,0,6,5,2,47,3,3
625,2022,10,10211,200,89,6,16,10,22,20,20,5,0,87,0,1
626,2022,10,11087,40,45,6,15,11,3,2,12,4,2,74,7,2
627,2022,10,12737,40,40,6,14,12,7,2,1,2,0,73,0,
628,2022,10,10943,42,43,6,14,8,4,4,26,19,0,59,1,4
629,2022,10,12892,35,37,6,14,5,2,1,14,5,0,50,2,1
630,2022,10,13372,65,59,6,13,12,26,14,43,55,5,116,0,1
631,2022,10,10775,48,38,6,13,12,4,6,20,23,1,79,0,5
632,2022,10,15121,70,43,6,13,6,6,11,106,105,3,92,0,3
633,2022,10,15089,50,45,6,12,15,7,4,61,60,5,96,0,1
634,2022,10,11492,25,27,6,12,9,1,0,3,4,0,59,3,
635,2022,10,13318,33,32,6,12,8,3,6,4,7,0,47,0,2
636,2022,10,15034,40,29,6,12,6,9,4,53,61,4,63,0,2
637,2022,10,11860,84,80,6,11,25,15,15,46,38,3,149,0,4
638,2022,10,10334,70,52,6,11,22,15,2,2,6,3,54,0,
639,2022,10,13102,50,50,6,11,14,6,7,11,5,0,88,0,
640,2022,10,11052,40,40,6,11,13,9,4,9,12,1,69,1,
641,2022,10,13499,35,47,6,11,11,3,4,15,3,1,53,13,
642,2022,10,11684,55,50,6,11,10,17,14,54,62,3,87,0,2
643,2022,10,12651,40,42,6,11,9,2,0,18,4,2,52,4,
644,2022,10,12666,35,35,6,11,7,5,2,4,0,0,49,0,
645,2022,10,12042,34,37,6,10,14,2,1,11,7,2,62,8,1
646,2022,10,11807,65,59,6,10,11,13,9,35,25,4,78,0,3
647,2022,10,15445,40,34,6,10,2,1,5,46,36,1,51,0,
648,2022,10,10624,17,17,6,10,1,0,0,8,8,0,33,0,
649,2022,10,12725,20,20,6,9,4,0,1,0,0,0,34,0,1
650,2022,10,13184,55,57,6,8,12,14,6,22,11,2,105,4,2
651,2022,10,11171,40,40,6,8,11,12,3,0,0,0,60,0,
652,2022,10,15102,50,46,6,8,9,8,9,62,56,1,66,0,5
653,2022,10,15206,80,73,6,8,8,8,16,132,105,3,135,0,3
654,2022,10,15135,45,50,6,8,7,6,7,32,16,0,71,5,
655,2022,10,10182,25,23,6,8,6,0,3,7,7,0,31,0,
656,2022,10,13190,55,73,6,8,5,7,23,66,42,4,104,23,
657,2022,10,13322,25,25,6,8,5,0,0,6,0,0,45,0,
658,2022,10,10443,45,27,6,8,4,6,7,27,31,1,35,0,
659,2022,10,15248,18,28,6,8,4,3,8,37,38,1,71,12,
660,2022,10,15274,20,11,6,8,0,1,3,30,37,7,56,0,
661,2022,10,11525,70,69,6,7,15,9,14,24,6,0,72,0,2
662,2022,10,15228,100,56,6,7,13,20,8,113,111,2,79,0,4
663,2022,10,13423,65,50,6,7,13,5,5,25,11,1,67,0,2
664,2022,10,11943,51,51,6,7,10,10,6,15,3,0,54,0,6
665,2022,10,10476,40,27,6,7,9,5,2,10,12,0,30,0,
666,2022,10,11469,60,61,6,7,8,13,6,20,6,0,60,1,
667,2022,10,15105,40,45,6,7,8,6,11,26,19,0,88,5,
668,2022,10,10488,18,18,6,7,2,0,0,5,2,0,23,0,1
669,2022,10,12700,15,14,6,7,1,0,0,4,4,1,33,0,
670,2022,10,11729,55,40,6,6,12,8,13,82,87,13,106,2,1
671,2022,10,11595,90,85,6,6,11,12,11,44,5,0,95,0,3
672,2022,10,11985,45,46,6,6,10,9,11,19,15,2,53,5,7
673,2022,10,10786,40,50,6,6,9,10,7,15,3,0,52,11,3
674,2022,10,11025,65,59,6,6,8,12,17,16,6,4,62,0,5
675,2022,10,11932,54,54,6,6,8,12,10,24,12,0,56,0,5
676,2022,10,11694,60,38,6,6,7,10,9,71,71,6,71,0,1
677,2022,10,12996,19,14,6,6,7,0,1,7,13,0,18,0,2
678,2022,10,10607,20,20,6,6,6,2,0,0,0,0,25,0,
679,2022,10,10500,30,19,6,6,4,6,4,6,13,2,31,0,1
680,2022,10,10224,17,17,6,6,3,1,0,2,1,0,19,0,1
681,2022,10,13544,25,26,6,6,2,6,3,9,6,0,55,1,2
682,2022,10,10057,12,11,6,6,0,0,0,0,1,1,21,0,
683,2022,10,10002,32,26,6,5,13,6,6,6,16,0,39,0,
684,2022,10,11600,85,75,6,5,12,13,11,29,1,0,91,0,2
685,2022,10,12768,45,43,6,5,3,4,4,33,12,0,47,5,
686,2022,10,11848,84,61,6,4,12,22,15,95,93,7,94,0,2
687,2022,10,11904,50,49,6,4,12,17,10,30,30,1,56,0,5
688,2022,10,12172,59,51,6,4,8,10,7,21,8,0,61,0,1
689,2022,10,15129,40,38,6,4,5,4,6,43,30,1,58,0,3
690,2022,10,10344,30,26,6,4,5,2,5,10,6,0,30,0,
691,2022,10,15409,42,21,6,4,4,2,7,13,15,1,27,0,6
692,2022,10,11998,13,13,6,4,3,0,0,3,3,0,33,0,
693,2022,10,12071,70,56,6,4,2,7,11,39,15,1,64,3,
694,2022,10,15439,15,14,6,4,2,2,1,8,9,1,31,0,
695,2022,10,10114,12,10,6,4,2,1,0,1,4,0,15,0,
696,2022,10,12874,17,17,6,4,2,0,0,7,2,0,31,0,
697,2022,10,12051,12,16,6,4,1,0,0,8,3,1,41,5,
698,2022,10,12877,12,12,6,4,0,0,0,2,0,0,34,0,
699,2022,10,15101,50,36,6,3,6,5,11,117,112,4,70,0,2
700,2022,10,15174,30,28,6,3,6,3,2,50,42,1,59,0,
701,2022,10,11808,30,29,6,3,5,8,6,11,10,1,42,0,5
702,2022,10,12921,60,28,6,3,4,3,3,34,25,3,47,0,
703,2022,10,15484,20,19,6,3,3,6,3,3,5,1,56,0,
704,2022,10,15418,30,30,6,3,2,4,4,18,7,0,37,0,3
705,2022,10,10126,10,18,6,3,0,1,2,6,0,0,25,0,
706,2022,10,12956,8,9,6,3,0,0,0,2,2,0,19,1,
707,2022,10,12952,8,9,6,3,0,0,0,0,0,0,18,0,
708,2022,10,10831,60,39,6,2,7,5,13,30,24,0,55,0,3
709,2022,10,11899,60,43,6,2,5,5,5,55,35,2,49,0,
710,2022,10,11204,40,21,6,2,4,2,2,34,29,3,33,0,1
711,2022,10,12922,55,45,6,2,2,8,5,76,54,5,67,0,5
712,2022,10,12813,42,11,6,2,2,0,2,13,14,2,24,0,
713,2022,10,12927,12,9,6,2,2,0,1,4,6,0,14,0,
714,2022,10,12099,10,14,6,2,1,1,0,5,1,0,21,4,
715,2022,10,10203,8,9,6,2,1,1,0,2,3,0,23,1,
716,2022,10,13046,4,10,6,2,0,0,0,2,0,0,9,3,
717,2022,10,15023,24,19,6,1,5,5,5,50,53,5,68,0,
718,2022,10,10525,10,6,6,1,3,1,1,1,7,4,19,0,
719,2022,10,12731,16,15,6,1,0,1,0,15,8,0,26,0,
720,2022,10,11088,62,67,5,34,12,6,5,18,13,1,79,6,2
721,2022,10,15392,170,165,5,23,14,21,13,266,177,4,229,0,4
722,2022,10,11175,40,40,5,21,12,2,0,0,0,0,70,0,
723,2022,10,15086,100,94,5,20,21,15,11,125,103,5,143,0,5
724,2022,10,10625,50,49,5,20,16,1,2,5,0,0,18,0,
725,2022,10,12824,45,44,5,15,22,3,0,3,4,0,59,0,
726,2022,10,11920,60,69,5,15,21,6,16,64,59,2,110,22,
727,2022,10,12508,40,39,5,15,7,2,1,26,17,1,80,0,
728,2022,10,12794,60,60,5,14,19,17,4,1,0,0,75,0,
729,2022,10,11207,200,63,5,14,17,14,12,28,27,2,79,0,1
730,2022,10,11123,42,41,5,14,11,9,1,9,8,0,72,0,1
731,2022,10,11886,60,48,5,14,6,6,7,43,33,2,57,0,2
732,2022,10,15284,25,36,5,14,5,4,2,25,19,1,66,25,1
733,2022,10,10829,75,75,5,13,20,14,15,11,3,0,101,0,1
734,2022,10,10396,48,9,5,13,14,14,9,35,81,1,37,0,
735,2022,10,11910,60,61,5,12,22,9,7,12,6,1,89,2,6
736,2022,10,10142,45,32,5,12,8,9,1,8,11,0,36,0,
737,2022,10,15371,30,29,5,12,7,3,2,12,12,1,74,0,
738,2022,10,10341,30,20,5,12,3,5,1,8,14,1,32,0,
739,2022,10,11820,65,65,5,11,15,9,7,24,7,0,92,0,4
740,2022,10,12895,42,52,5,11,14,12,5,11,6,1,77,11,5
741,2022,10,10502,39,38,5,11,9,5,3,6,1,0,46,0,
742,2022,10,12318,41,37,5,11,9,3,0,11,2,0,30,0,
743,2022,10,12032,30,24,5,11,7,5,2,14,20,3,34,0,1
744,2022,10,13500,40,40,5,11,5,9,4,7,1,1,42,1,
745,2022,10,10603,20,27,5,11,4,0,2,9,4,0,33,10,
746,2022,10,11888,50,34,5,11,3,7,10,42,44,1,45,0,1
747,2022,10,12902,37,37,5,10,7,8,4,10,7,0,53,1,5
748,2022,10,15441,40,24,5,10,4,4,6,39,44,2,39,0,
749,2022,10,15211,90,84,5,9,20,12,11,110,83,4,110,0,4
750,2022,10,12823,200,173,5,9,16,14,39,127,37,2,210,0,
751,2022,10,12072,50,71,5,9,12,9,9,30,3,0,80,22,1
752,2022,10,12167,40,29,5,9,7,5,9,22,28,5,46,0,
753,2022,10,13085,45,30,5,9,7,3,7,27,29,0,43,10,2
754,2022,10,15200,50,37,5,9,7,2,5,84,75,2,80,0,1
755,2022,10,15220,100,47,5,9,4,15,2,96,84,3,94,0,
756,2022,10,15202,40,22,5,9,4,2,3,54,55,3,38,0,2
757,2022,10,11984,25,24,5,9,4,1,2,13,10,0,37,0,2
758,2022,10,13522,50,51,5,8,19,8,1,13,3,1,71,2,1
759,2022,10,12100,50,48,5,8,8,12,8,19,12,1,61,1,1
760,2022,10,13513,59,54,5,8,7,9,11,14,0,0,61,0,2
761,2022,10,10724,60,31,5,8,5,3,5,22,17,0,39,0,2
762,2022,10,10503,24,24,5,8,3,2,2,7,3,0,30,0,
763,2022,10,15117,50,41,5,8,2,6,9,76,65,4,63,0,3
764,2022,10,15017,24,23,5,8,2,3,2,13,10,1,44,0,1
765,2022,10,11615,18,17,5,8,0,2,2,1,1,1,32,0,1
766,2022,10,11613,80,64,5,7,18,23,12,2,6,1,65,0,2
767,2022,10,12822,200,194,5,7,15,27,45,109,14,4,194,0,
768,2022,10,13099,50,55,5,7,10,8,11,10,1,0,57,5,
769,2022,10,12283,22,21,5,7,10,0,0,1,2,1,54,0,
770,2022,10,10015,60,27,5,7,9,13,2,12,22,3,38,0,
771,2022,10,15195,40,31,5,7,9,5,6,53,54,3,67,0,1
772,2022,10,10563,25,22,5,7,8,1,1,15,15,0,27,0,
773,2022,10,10522,32,29,5,7,6,13,4,3,9,0,32,0,
774,2022,10,15003,30,27,5,7,5,6,7,69,72,2,63,0,
775,2022,10,15434,40,37,5,7,5,5,1,34,20,2,45,0,
776,2022,10,11603,20,19,5,7,3,5,0,3,4,1,32,0,
777,2022,10,11393,33,31,5,7,3,0,0,25,9,0,44,0,
778,2022,10,11483,40,41,5,6,13,12,6,7,8,0,58,1,5
779,2022,10,11814,65,68,5,6,11,11,14,30,9,0,98,3,
780,2022,10,10839,42,42,5,6,9,13,10,12,13,0,85,0,1
781,2022,10,12672,40,40,5,6,9,8,10,2,0,0,55,0,
782,2022,10,13378,65,10,5,6,8,17,13,59,98,3,66,0,
